datetime,item_category,ad_id,user_id,retailer_id,was_viewed,was_clicked,page_number,device_id,search_keyword
2023-04-06 23:16:12,Car & Motorbike,222,383,3,False,False,1,2,motorcycle helmet
2023-04-07 01:01:04,Sports & Outdoors,116,297,9,False,False,6,3,running shoes
2023-04-07 02:45:55,Books,241,158,2,True,False,4,3,mystery novel
2023-04-07 04:30:46,Food & Grocery,13,57,6,False,False,1,1,cereal
2023-04-07 06:15:37,Electronics & Computers,1,433,4,False,False,4,1,smartphone
2023-04-07 08:00:28,"Films, TV, Music & Games",34,48,7,True,False,8,3,action movie
2023-04-07 09:45:19,Electronics & Computers,190,328,6,True,False,7,1,camera
2023-04-07 11:30:11,"Toys, Children & Baby",79,433,9,True,False,1,3,board game
2023-04-07 13:15:02,Food & Grocery,236,431,9,False,False,9,2,chocolate
2023-04-07 14:59:53,Car & Motorbike,78,56,4,True,True,6,3,car wax
2023-04-07 16:44:44,Sports & Outdoors,121,65,1,False,False,2,3,basketball
2023-04-07 18:29:35,Sports & Outdoors,93,268,2,False,False,3,2,yoga mat
2023-04-07 20:14:27,Sports & Outdoors,98,69,8,False,False,7,2,basketball
2023-04-07 21:59:18,Food & Grocery,82,216,8,False,False,3,1,olive oil
2023-04-07 23:44:09,Books,199,390,2,True,False,3,2,romance novel
2023-04-08 01:29:00,"Home, Garden, Pets & DIY",221,89,4,True,True,5,1,sofa
2023-04-08 03:13:51,"Clothes, Shoes, Jewellery & Accessories",159,449,1,False,False,3,3,women's dress
2023-04-08 04:58:42,Health & Beauty,192,281,7,True,True,3,2,face moisturizer
2023-04-08 06:43:34,"Films, TV, Music & Games",153,257,4,False,False,5,3,action movie
2023-04-08 08:28:25,Books,38,160,8,False,False,5,1,mystery novel
2023-04-08 10:13:16,Car & Motorbike,14,490,9,True,False,9,2,bike lock
2023-04-08 11:58:07,"Films, TV, Music & Games",136,234,9,True,False,1,1,comedy film
2023-04-08 13:42:58,Sports & Outdoors,91,131,3,False,False,1,1,yoga mat
2023-04-08 15:27:50,Electronics & Computers,54,49,5,True,True,9,2,laptop
2023-04-08 17:12:41,Car & Motorbike,130,147,6,False,False,5,2,car wax
2023-04-08 18:57:32,"Films, TV, Music & Games",209,316,6,True,True,4,1,action movie
2023-04-08 20:42:23,Sports & Outdoors,101,491,8,False,False,2,2,outdoor tent
2023-04-08 22:27:14,"Films, TV, Music & Games",206,413,6,False,False,9,1,comedy film
2023-04-09 00:12:05,Electronics & Computers,89,434,6,True,False,6,3,laptop
2023-04-09 01:56:57,Sports & Outdoors,56,2,4,True,True,9,3,running shoes
2023-04-09 03:41:48,"Home, Garden, Pets & DIY",94,329,7,False,False,5,2,garden tools
2023-04-09 05:26:39,Books,93,440,8,True,True,4,2,romance novel
2023-04-09 07:11:30,"Toys, Children & Baby",84,145,3,True,True,7,3,educational toy
2023-04-09 08:56:21,Health & Beauty,85,444,7,False,False,5,1,hair dryer
2023-04-09 10:41:12,Food & Grocery,189,366,3,False,False,8,1,coffee
2023-04-09 12:26:04,Health & Beauty,22,420,8,True,True,8,1,face moisturizer
2023-04-09 14:10:55,Car & Motorbike,35,61,1,True,True,2,2,motorcycle helmet
2023-04-09 15:55:46,Health & Beauty,229,273,1,False,False,5,1,hair dryer
2023-04-09 17:40:37,Sports & Outdoors,16,49,6,False,False,8,2,outdoor tent
2023-04-09 19:25:28,"Home, Garden, Pets & DIY",50,332,9,False,False,3,2,sofa
2023-04-09 21:10:20,"Toys, Children & Baby",122,444,4,False,False,7,2,board game
2023-04-09 22:55:11,Books,128,404,6,False,False,3,3,fiction book
2023-04-10 00:40:02,Books,113,434,5,False,False,6,1,romance novel
2023-04-10 02:24:53,Electronics & Computers,171,131,1,False,False,2,2,laptop
2023-04-10 04:09:44,Food & Grocery,17,43,6,False,False,6,1,chocolate
2023-04-10 05:54:35,"Films, TV, Music & Games",80,57,9,True,True,6,3,drama TV series
2023-04-10 07:39:27,"Home, Garden, Pets & DIY",186,50,3,True,True,8,1,sofa
2023-04-10 09:24:18,"Films, TV, Music & Games",130,452,3,True,False,5,3,adventure game
2023-04-10 11:09:09,"Toys, Children & Baby",132,465,2,False,False,1,2,baby stroller
2023-04-10 12:54:00,Health & Beauty,85,178,4,True,False,8,2,hair dryer
2023-04-10 14:38:51,Books,167,293,3,False,False,9,3,romance novel
2023-04-10 16:23:43,"Toys, Children & Baby",226,46,2,True,False,1,2,toy robot
2023-04-10 18:08:34,Health & Beauty,94,170,1,False,False,5,1,face moisturizer
2023-04-10 19:53:25,Books,134,271,3,False,False,6,1,mystery novel
2023-04-10 21:38:16,Health & Beauty,81,417,6,True,False,4,3,hair dryer
2023-04-10 23:23:07,Food & Grocery,231,336,9,False,False,2,1,cereal
2023-04-11 01:07:58,"Home, Garden, Pets & DIY",217,139,5,True,True,5,2,pet food
2023-04-11 02:52:50,Car & Motorbike,69,247,3,True,False,4,2,car tires
2023-04-11 04:37:41,"Toys, Children & Baby",69,148,5,True,False,7,2,baby stroller
2023-04-11 06:22:32,"Toys, Children & Baby",148,230,5,True,False,6,1,baby stroller
2023-04-11 08:07:23,"Clothes, Shoes, Jewellery & Accessories",192,280,5,True,True,3,2,hat
2023-04-11 09:52:14,Sports & Outdoors,16,125,7,True,False,9,1,yoga mat
2023-04-11 11:37:05,Food & Grocery,51,192,5,True,False,4,3,olive oil
2023-04-11 13:21:57,Food & Grocery,105,374,7,True,True,5,2,olive oil
2023-04-11 15:06:48,"Films, TV, Music & Games",165,80,9,True,True,3,3,action movie
2023-04-11 16:51:39,Health & Beauty,232,94,5,False,False,8,1,perfume
2023-04-11 18:36:30,Sports & Outdoors,201,226,2,False,False,7,1,outdoor tent
2023-04-11 20:21:21,"Home, Garden, Pets & DIY",197,65,5,True,False,7,3,sofa
2023-04-11 22:06:13,"Home, Garden, Pets & DIY",170,88,8,False,False,8,2,paint
2023-04-11 23:51:04,Food & Grocery,185,88,4,False,False,7,2,chocolate
2023-04-12 01:35:55,"Home, Garden, Pets & DIY",66,201,2,True,True,3,2,paint
2023-04-12 03:20:46,"Clothes, Shoes, Jewellery & Accessories",9,214,3,True,True,3,3,women's dress
2023-04-12 05:05:37,"Toys, Children & Baby",107,204,9,False,False,2,1,educational toy
2023-04-12 06:50:28,Electronics & Computers,100,401,9,True,False,1,3,camera
2023-04-12 08:35:20,Car & Motorbike,86,382,8,True,False,5,1,bike lock
2023-04-12 10:20:11,"Films, TV, Music & Games",64,89,8,True,False,4,2,action movie
2023-04-12 12:05:02,Health & Beauty,214,476,8,False,False,2,2,hair dryer
2023-04-12 13:49:53,Car & Motorbike,22,61,8,True,True,1,1,bike lock
2023-04-12 15:34:44,Health & Beauty,162,271,8,False,False,3,2,perfume
2023-04-12 17:19:35,Books,183,94,1,True,False,6,3,mystery novel
2023-04-12 19:04:27,Car & Motorbike,157,307,6,True,True,2,1,car wax
2023-04-12 20:49:18,Electronics & Computers,166,27,9,False,False,7,2,camera
2023-04-12 22:34:09,Food & Grocery,110,214,8,True,False,7,2,coffee
2023-04-13 00:19:00,"Clothes, Shoes, Jewellery & Accessories",97,74,3,False,False,3,2,women's dress
2023-04-13 02:03:51,"Toys, Children & Baby",18,61,1,False,False,1,2,board game
2023-04-13 03:48:43,"Toys, Children & Baby",71,186,2,True,False,9,1,educational toy
2023-04-13 05:33:34,"Clothes, Shoes, Jewellery & Accessories",193,31,2,True,True,5,1,necklace
2023-04-13 07:18:25,Sports & Outdoors,127,219,7,False,False,2,2,running shoes
2023-04-13 09:03:16,Books,97,12,6,False,False,8,3,mystery novel
2023-04-13 10:48:07,Health & Beauty,1,302,2,True,True,4,3,perfume
2023-04-13 12:32:58,Electronics & Computers,216,415,8,True,True,7,3,camera
2023-04-13 14:17:50,"Home, Garden, Pets & DIY",132,32,9,True,True,5,3,paint
2023-04-13 16:02:41,Car & Motorbike,4,160,7,True,False,3,1,car wax
2023-04-13 17:47:32,Books,125,489,4,True,True,8,1,romance novel
2023-04-13 19:32:23,Car & Motorbike,82,237,1,False,False,2,3,car tires
2023-04-13 21:17:14,Electronics & Computers,27,227,4,False,False,1,1,tablet
2023-04-13 23:02:06,"Films, TV, Music & Games",171,181,4,False,False,5,3,action movie
2023-04-14 00:46:57,"Films, TV, Music & Games",59,317,8,False,False,4,2,action movie
2023-04-14 02:31:48,Books,32,46,4,True,False,7,2,non-fiction book
2023-04-14 04:16:39,Food & Grocery,161,341,4,False,False,9,3,cereal
2023-04-14 06:01:30,Electronics & Computers,28,458,2,True,True,6,1,camera
2023-04-14 07:46:21,Electronics & Computers,106,80,7,True,True,1,3,camera
2023-04-14 09:31:13,"Clothes, Shoes, Jewellery & Accessories",105,135,4,True,False,8,1,men's shoes
2023-04-14 11:16:04,Food & Grocery,183,260,6,True,True,2,2,coffee
2023-04-14 13:00:55,Health & Beauty,228,475,3,True,True,4,1,face moisturizer
2023-04-14 14:45:46,Health & Beauty,188,308,7,False,False,3,3,perfume
2023-04-14 16:30:37,"Home, Garden, Pets & DIY",70,247,6,True,False,6,2,pet food
2023-04-14 18:15:28,"Toys, Children & Baby",62,473,3,True,True,2,2,educational toy
2023-04-14 20:00:20,"Films, TV, Music & Games",208,159,4,True,False,5,1,comedy film
2023-04-14 21:45:11,Health & Beauty,34,203,5,False,False,9,2,face moisturizer
2023-04-14 23:30:02,Food & Grocery,87,112,9,True,False,3,2,coffee
2023-04-15 01:14:53,Electronics & Computers,114,468,6,True,True,2,1,tablet
2023-04-15 02:59:44,Health & Beauty,106,292,4,True,False,2,2,face moisturizer
2023-04-15 04:44:36,Electronics & Computers,216,438,7,False,False,9,3,camera
2023-04-15 06:29:27,Health & Beauty,56,310,2,True,False,6,1,face moisturizer
2023-04-15 08:14:18,"Films, TV, Music & Games",113,119,4,False,False,2,1,drama TV series
2023-04-15 09:59:09,Car & Motorbike,13,383,5,False,False,3,1,bike lock
2023-04-15 11:44:00,Health & Beauty,184,17,4,True,True,1,1,face moisturizer
2023-04-15 13:28:51,Food & Grocery,18,493,4,False,False,2,3,cereal
2023-04-15 15:13:43,Health & Beauty,182,331,9,False,False,2,1,vitamin supplement
2023-04-15 16:58:34,"Toys, Children & Baby",205,414,2,True,False,2,3,baby stroller
2023-04-15 18:43:25,"Films, TV, Music & Games",113,227,6,True,True,7,1,comedy film
2023-04-15 20:28:16,Food & Grocery,229,361,8,True,True,3,1,olive oil
2023-04-15 22:13:07,"Clothes, Shoes, Jewellery & Accessories",171,486,8,True,False,4,2,women's dress
2023-04-15 23:57:59,Food & Grocery,39,406,7,False,False,2,2,cereal
2023-04-16 01:42:50,"Toys, Children & Baby",189,117,4,False,False,5,3,educational toy
2023-04-16 03:27:41,Car & Motorbike,170,43,7,True,False,9,2,car tires
2023-04-16 05:12:32,"Films, TV, Music & Games",209,368,6,True,False,9,1,comedy film
2023-04-16 06:57:23,"Clothes, Shoes, Jewellery & Accessories",79,115,6,True,True,7,3,women's dress
2023-04-16 08:42:14,"Toys, Children & Baby",146,283,2,False,False,8,2,educational toy
2023-04-16 10:27:06,"Toys, Children & Baby",151,37,8,True,True,5,1,toy robot
2023-04-16 12:11:57,Books,182,302,8,False,False,5,2,mystery novel
2023-04-16 13:56:48,"Films, TV, Music & Games",243,113,7,False,False,3,2,drama TV series
2023-04-16 15:41:39,Food & Grocery,30,35,9,False,False,6,2,olive oil
2023-04-16 17:26:30,Electronics & Computers,98,132,8,False,False,1,2,headphones
2023-04-16 19:11:21,Car & Motorbike,58,336,9,True,False,3,1,bike lock
2023-04-16 20:56:13,Electronics & Computers,196,336,9,True,True,2,2,camera
2023-04-16 22:41:04,Food & Grocery,67,469,6,True,True,7,3,cereal
2023-04-17 00:25:55,Food & Grocery,71,410,2,False,False,9,3,olive oil
2023-04-17 02:10:46,"Films, TV, Music & Games",146,377,7,False,False,4,2,action movie
2023-04-17 03:55:37,Food & Grocery,106,228,3,True,False,7,3,olive oil
2023-04-17 05:40:29,Books,7,147,7,False,False,8,2,fiction book
2023-04-17 07:25:20,"Clothes, Shoes, Jewellery & Accessories",40,122,9,False,False,2,1,women's dress
2023-04-17 09:10:11,Food & Grocery,70,81,2,False,False,7,1,chocolate
2023-04-17 10:55:02,Electronics & Computers,214,173,6,True,False,3,3,laptop
2023-04-17 12:39:53,Food & Grocery,193,154,6,True,False,8,3,olive oil
2023-04-17 14:24:44,Books,68,150,9,True,False,6,2,romance novel
2023-04-17 16:09:36,Health & Beauty,238,375,9,False,False,3,2,vitamin supplement
2023-04-17 17:54:27,Health & Beauty,49,58,5,True,False,8,2,vitamin supplement
2023-04-17 19:39:18,"Toys, Children & Baby",52,63,5,True,True,3,1,educational toy
2023-04-17 21:24:09,Car & Motorbike,114,156,9,True,False,9,2,car tires
2023-04-17 23:09:00,"Home, Garden, Pets & DIY",107,449,8,False,False,3,1,pet food
2023-04-18 00:53:52,"Clothes, Shoes, Jewellery & Accessories",29,428,7,False,False,1,3,necklace
2023-04-18 02:38:43,Sports & Outdoors,149,356,8,False,False,2,1,outdoor tent
2023-04-18 04:23:34,"Toys, Children & Baby",218,427,6,False,False,4,3,educational toy
2023-04-18 06:08:25,Car & Motorbike,78,421,3,False,False,2,1,car tires
2023-04-18 07:53:16,Health & Beauty,9,322,7,True,True,4,1,vitamin supplement
2023-04-18 09:38:07,Electronics & Computers,175,401,8,True,True,4,2,camera
2023-04-18 11:22:59,Sports & Outdoors,76,168,8,False,False,4,3,yoga mat
2023-04-18 13:07:50,Car & Motorbike,42,166,1,False,False,1,1,car wax
2023-04-18 14:52:41,Car & Motorbike,179,85,7,True,False,9,1,car tires
2023-04-18 16:37:32,"Toys, Children & Baby",184,445,3,False,False,7,3,baby stroller
2023-04-18 18:22:23,Sports & Outdoors,179,137,2,False,False,2,1,outdoor tent
2023-04-18 20:07:14,"Films, TV, Music & Games",198,461,2,False,False,3,3,comedy film
2023-04-18 21:52:06,"Home, Garden, Pets & DIY",128,459,8,False,False,8,3,paint
2023-04-18 23:36:57,"Films, TV, Music & Games",20,189,9,False,False,7,3,adventure game
2023-04-19 01:21:48,Sports & Outdoors,216,464,3,True,True,4,1,running shoes
2023-04-19 03:06:39,"Films, TV, Music & Games",155,400,3,True,False,4,1,comedy film
2023-04-19 04:51:30,Books,166,379,6,False,False,9,2,romance novel
2023-04-19 06:36:22,Health & Beauty,72,2,1,False,False,5,3,perfume
2023-04-19 08:21:13,Books,65,106,6,True,False,5,1,non-fiction book
2023-04-19 10:06:04,Food & Grocery,182,364,3,False,False,7,1,cereal
2023-04-19 11:50:55,"Films, TV, Music & Games",241,72,4,True,False,1,3,drama TV series
2023-04-19 13:35:46,Food & Grocery,113,427,9,False,False,3,3,coffee
2023-04-19 15:20:37,Electronics & Computers,24,126,3,True,False,2,3,headphones
2023-04-19 17:05:29,"Clothes, Shoes, Jewellery & Accessories",128,170,1,True,False,6,2,necklace
2023-04-19 18:50:20,Electronics & Computers,175,205,3,False,False,6,2,laptop
2023-04-19 20:35:11,Sports & Outdoors,199,313,7,False,False,1,2,yoga mat
2023-04-19 22:20:02,Car & Motorbike,83,337,7,True,False,6,3,bike lock
2023-04-20 00:04:53,Health & Beauty,214,487,5,False,False,2,1,vitamin supplement
2023-04-20 01:49:44,"Films, TV, Music & Games",63,472,1,True,False,4,3,comedy film
2023-04-20 03:34:36,"Toys, Children & Baby",185,195,8,False,False,6,1,board game
2023-04-20 05:19:27,"Clothes, Shoes, Jewellery & Accessories",183,158,8,False,False,3,2,hat
2023-04-20 07:04:18,"Home, Garden, Pets & DIY",60,141,2,False,False,3,2,paint
2023-04-20 08:49:09,"Home, Garden, Pets & DIY",99,275,3,True,True,3,2,pet food
2023-04-20 10:34:00,"Home, Garden, Pets & DIY",62,7,4,True,False,4,1,garden tools
2023-04-20 12:18:52,"Films, TV, Music & Games",30,393,1,False,False,9,1,action movie
2023-04-20 14:03:43,"Home, Garden, Pets & DIY",221,467,4,True,True,4,3,sofa
2023-04-20 15:48:34,Books,22,493,5,False,False,4,3,mystery novel
2023-04-20 17:33:25,"Clothes, Shoes, Jewellery & Accessories",203,54,3,True,False,4,3,men's shoes
2023-04-20 19:18:16,Books,212,104,2,False,False,7,2,romance novel
2023-04-20 21:03:07,Car & Motorbike,126,342,6,True,False,5,3,car tires
2023-04-20 22:47:59,"Clothes, Shoes, Jewellery & Accessories",157,338,8,True,True,2,2,necklace
2023-04-21 00:32:50,Books,243,61,7,True,True,7,1,romance novel
2023-04-21 02:17:41,"Clothes, Shoes, Jewellery & Accessories",169,87,1,True,False,3,2,necklace
2023-04-21 04:02:32,Car & Motorbike,42,258,4,True,False,1,2,car wax
2023-04-21 05:47:23,Food & Grocery,98,178,3,True,True,9,2,cereal
2023-04-21 07:32:15,"Films, TV, Music & Games",193,242,6,False,False,5,1,action movie
2023-04-21 09:17:06,"Films, TV, Music & Games",31,203,9,False,False,1,1,action movie
2023-04-21 11:01:57,"Home, Garden, Pets & DIY",158,31,9,True,True,1,3,pet food
2023-04-21 12:46:48,Electronics & Computers,112,289,7,False,False,1,3,smartphone
2023-04-21 14:31:39,"Home, Garden, Pets & DIY",146,462,9,True,True,9,3,sofa
2023-04-21 16:16:30,Sports & Outdoors,122,80,8,False,False,8,1,yoga mat
2023-04-21 18:01:22,Books,17,11,5,False,False,6,1,mystery novel
2023-04-21 19:46:13,"Clothes, Shoes, Jewellery & Accessories",38,417,9,False,False,6,1,hat
2023-04-21 21:31:04,Electronics & Computers,142,254,7,False,False,6,1,headphones
2023-04-21 23:15:55,Car & Motorbike,215,384,5,True,True,4,1,car wax
2023-04-22 01:00:46,Sports & Outdoors,217,391,8,False,False,5,2,running shoes
2023-04-22 02:45:37,Car & Motorbike,207,384,7,False,False,3,3,motorcycle helmet
2023-04-22 04:30:29,"Films, TV, Music & Games",110,287,9,False,False,3,2,comedy film
2023-04-22 06:15:20,"Films, TV, Music & Games",184,176,1,True,False,7,3,drama TV series
2023-04-22 08:00:11,"Home, Garden, Pets & DIY",22,126,9,False,False,5,2,pet food
2023-04-22 09:45:02,Books,195,494,7,True,False,8,1,romance novel
2023-04-22 11:29:53,Electronics & Computers,56,47,1,True,False,5,3,camera
2023-04-22 13:14:45,Health & Beauty,119,206,1,False,False,4,2,vitamin supplement
2023-04-22 14:59:36,Sports & Outdoors,147,476,5,True,False,3,3,yoga mat
2023-04-22 16:44:27,Sports & Outdoors,57,437,8,False,False,2,1,yoga mat
2023-04-22 18:29:18,"Home, Garden, Pets & DIY",172,107,9,False,False,3,1,garden tools
2023-04-22 20:14:09,"Films, TV, Music & Games",226,464,6,False,False,7,3,adventure game
2023-04-22 21:59:00,"Home, Garden, Pets & DIY",35,275,8,False,False,8,3,pet food
2023-04-22 23:43:52,"Clothes, Shoes, Jewellery & Accessories",114,337,6,False,False,5,1,necklace
2023-04-23 01:28:43,Electronics & Computers,125,123,6,False,False,1,1,laptop
2023-04-23 03:13:34,Books,129,474,4,False,False,3,1,fiction book
2023-04-23 04:58:25,Food & Grocery,52,134,5,True,False,4,2,cereal
2023-04-23 06:43:16,"Toys, Children & Baby",85,107,2,True,True,4,3,educational toy
2023-04-23 08:28:08,"Toys, Children & Baby",221,305,3,False,False,1,1,educational toy
2023-04-23 10:12:59,"Home, Garden, Pets & DIY",198,329,3,False,False,9,3,pet food
2023-04-23 11:57:50,"Clothes, Shoes, Jewellery & Accessories",165,50,5,True,True,4,2,necklace
2023-04-23 13:42:41,Electronics & Computers,65,337,5,False,False,2,2,headphones
2023-04-23 15:27:32,Health & Beauty,179,95,6,True,True,9,1,vitamin supplement
2023-04-23 17:12:23,"Toys, Children & Baby",129,268,5,True,False,4,3,educational toy
2023-04-23 18:57:15,Electronics & Computers,219,23,6,False,False,4,2,headphones
2023-04-23 20:42:06,Books,21,54,8,False,False,6,3,fiction book
2023-04-23 22:26:57,Car & Motorbike,181,374,2,True,True,8,3,car wax
2023-04-24 00:11:48,"Clothes, Shoes, Jewellery & Accessories",16,254,4,True,True,5,1,necklace
2023-04-24 01:56:39,"Films, TV, Music & Games",236,453,6,False,False,8,2,comedy film
2023-04-24 03:41:30,Electronics & Computers,123,235,5,False,False,1,2,headphones
2023-04-24 05:26:22,Books,61,484,1,True,False,4,2,mystery novel
2023-04-24 07:11:13,Health & Beauty,54,59,9,True,True,1,3,hair dryer
2023-04-24 08:56:04,Food & Grocery,168,164,3,True,True,3,2,cereal
2023-04-24 10:40:55,"Films, TV, Music & Games",26,259,2,False,False,7,2,drama TV series
2023-04-24 12:25:46,Food & Grocery,80,314,9,False,False,1,3,olive oil
2023-04-24 14:10:38,Health & Beauty,220,216,7,False,False,5,2,hair dryer
2023-04-24 15:55:29,Books,65,183,5,True,True,1,2,mystery novel
2023-04-24 17:40:20,"Toys, Children & Baby",100,57,6,True,True,6,3,educational toy
2023-04-24 19:25:11,Food & Grocery,74,145,4,False,False,9,2,coffee
2023-04-24 21:10:02,"Films, TV, Music & Games",192,423,1,True,False,3,1,adventure game
2023-04-24 22:54:53,"Home, Garden, Pets & DIY",171,90,4,True,True,6,3,paint
2023-04-25 00:39:45,Sports & Outdoors,17,452,9,True,True,4,2,yoga mat
2023-04-25 02:24:36,Electronics & Computers,121,311,1,True,False,6,1,laptop
2023-04-25 04:09:27,"Toys, Children & Baby",187,45,3,True,True,2,3,toy robot
2023-04-25 05:54:18,Food & Grocery,23,460,5,False,False,4,2,cereal
2023-04-25 07:39:09,Car & Motorbike,135,257,7,False,False,7,3,car tires
2023-04-25 09:24:01,Electronics & Computers,172,21,9,False,False,6,1,camera
2023-04-25 11:08:52,"Home, Garden, Pets & DIY",181,467,6,False,False,9,3,sofa
2023-04-25 12:53:43,Health & Beauty,71,21,3,False,False,7,2,vitamin supplement
2023-04-25 14:38:34,Sports & Outdoors,108,52,7,True,True,1,1,outdoor tent
2023-04-25 16:23:25,Books,79,338,4,True,True,6,3,non-fiction book
2023-04-25 18:08:16,"Home, Garden, Pets & DIY",162,171,3,True,False,3,2,garden tools
2023-04-25 19:53:08,"Home, Garden, Pets & DIY",46,436,7,False,False,8,2,garden tools
2023-04-25 21:37:59,Health & Beauty,237,67,7,True,False,1,1,vitamin supplement
2023-04-25 23:22:50,"Clothes, Shoes, Jewellery & Accessories",196,113,4,True,True,2,1,women's dress
2023-04-26 01:07:41,Health & Beauty,206,300,7,True,True,3,3,face moisturizer
2023-04-26 02:52:32,"Clothes, Shoes, Jewellery & Accessories",78,160,2,False,False,3,2,necklace
2023-04-26 04:37:23,"Clothes, Shoes, Jewellery & Accessories",16,266,1,True,True,7,1,women's dress
2023-04-26 06:22:15,"Toys, Children & Baby",71,320,2,True,True,8,2,board game
2023-04-26 08:07:06,"Toys, Children & Baby",96,232,4,False,False,9,3,board game
2023-04-26 09:51:57,"Films, TV, Music & Games",147,463,8,False,False,7,1,comedy film
2023-04-26 11:36:48,Food & Grocery,2,325,3,True,True,8,3,cereal
2023-04-26 13:21:39,Food & Grocery,10,68,6,False,False,6,3,cereal
2023-04-26 15:06:31,Books,178,28,6,True,False,2,1,fiction book
2023-04-26 16:51:22,Food & Grocery,125,437,9,False,False,1,3,olive oil
2023-04-26 18:36:13,"Toys, Children & Baby",81,116,9,True,True,3,2,educational toy
2023-04-26 20:21:04,"Films, TV, Music & Games",229,51,4,True,True,9,1,adventure game
2023-04-26 22:05:55,"Films, TV, Music & Games",140,181,9,False,False,7,2,drama TV series
2023-04-26 23:50:46,"Clothes, Shoes, Jewellery & Accessories",70,260,6,False,False,2,3,women's dress
2023-04-27 01:35:38,Health & Beauty,150,79,2,False,False,1,1,hair dryer
2023-04-27 03:20:29,Books,32,273,6,False,False,2,2,fiction book
2023-04-27 05:05:20,"Clothes, Shoes, Jewellery & Accessories",105,108,2,True,False,3,2,hat
2023-04-27 06:50:11,Health & Beauty,84,451,8,False,False,6,2,face moisturizer
2023-04-27 08:35:02,Food & Grocery,129,74,4,True,True,9,2,olive oil
2023-04-27 10:19:53,"Clothes, Shoes, Jewellery & Accessories",182,175,5,True,False,8,2,women's dress
2023-04-27 12:04:45,Electronics & Computers,239,490,8,True,True,9,3,headphones
2023-04-27 13:49:36,Food & Grocery,58,184,8,False,False,8,3,olive oil
2023-04-27 15:34:27,Health & Beauty,198,23,6,True,True,7,3,hair dryer
2023-04-27 17:19:18,Books,211,274,4,True,True,6,3,romance novel
2023-04-27 19:04:09,Health & Beauty,146,129,1,False,False,8,3,face moisturizer
2023-04-27 20:49:01,"Clothes, Shoes, Jewellery & Accessories",134,291,7,True,False,6,3,men's shoes
2023-04-27 22:33:52,"Clothes, Shoes, Jewellery & Accessories",45,320,8,True,True,2,3,men's shoes
2023-04-28 00:18:43,"Home, Garden, Pets & DIY",97,186,9,True,True,9,2,paint
2023-04-28 02:03:34,Books,23,479,2,False,False,9,3,mystery novel
2023-04-28 03:48:25,Car & Motorbike,23,59,1,True,False,3,2,bike lock
2023-04-28 05:33:16,Food & Grocery,154,492,4,True,True,9,1,coffee
2023-04-28 07:18:08,"Films, TV, Music & Games",205,1,5,True,True,2,3,action movie
2023-04-28 09:02:59,Books,135,131,1,False,False,3,2,romance novel
2023-04-28 10:47:50,"Films, TV, Music & Games",79,67,5,False,False,6,1,drama TV series
2023-04-28 12:32:41,Books,44,293,6,False,False,4,1,fiction book
2023-04-28 14:17:32,Books,27,467,3,True,True,8,2,romance novel
2023-04-28 16:02:24,Health & Beauty,26,285,7,True,False,1,2,vitamin supplement
2023-04-28 17:47:15,Books,97,89,6,True,False,6,2,romance novel
2023-04-28 19:32:06,"Home, Garden, Pets & DIY",207,417,4,True,True,2,3,garden tools
2023-04-28 21:16:57,Car & Motorbike,36,100,3,True,False,6,1,car tires
2023-04-28 23:01:48,"Clothes, Shoes, Jewellery & Accessories",109,189,5,False,False,1,3,hat
2023-04-29 00:46:39,Sports & Outdoors,55,477,3,True,False,2,3,yoga mat
2023-04-29 02:31:31,"Films, TV, Music & Games",192,378,9,True,True,9,3,drama TV series
2023-04-29 04:16:22,"Clothes, Shoes, Jewellery & Accessories",219,346,9,False,False,6,1,hat
2023-04-29 06:01:13,Sports & Outdoors,185,388,6,False,False,8,1,running shoes
2023-04-29 07:46:04,Car & Motorbike,69,241,6,True,True,7,1,car tires
2023-04-29 09:30:55,Car & Motorbike,61,270,4,False,False,9,2,bike lock
2023-04-29 11:15:46,"Films, TV, Music & Games",130,498,4,False,False,9,3,drama TV series
2023-04-29 13:00:38,"Films, TV, Music & Games",55,219,2,False,False,4,2,action movie
2023-04-29 14:45:29,Car & Motorbike,122,417,4,True,False,7,2,bike lock
2023-04-29 16:30:20,Sports & Outdoors,97,406,8,False,False,5,3,basketball
2023-04-29 18:15:11,Books,80,176,2,True,False,7,1,romance novel
2023-04-29 20:00:02,Food & Grocery,87,387,9,False,False,4,3,cereal
2023-04-29 21:44:54,Electronics & Computers,38,471,1,True,False,1,2,laptop
2023-04-29 23:29:45,"Clothes, Shoes, Jewellery & Accessories",119,341,2,True,False,4,1,men's shoes
2023-04-30 01:14:36,Health & Beauty,208,233,2,True,True,3,1,vitamin supplement
2023-04-30 02:59:27,"Clothes, Shoes, Jewellery & Accessories",78,151,6,False,False,9,2,hat
2023-04-30 04:44:18,Health & Beauty,157,452,7,False,False,5,1,face moisturizer
2023-04-30 06:29:09,Sports & Outdoors,154,277,3,False,False,4,1,running shoes
2023-04-30 08:14:01,Health & Beauty,35,229,9,True,True,8,3,perfume
2023-04-30 09:58:52,"Films, TV, Music & Games",79,171,5,False,False,5,3,action movie
2023-04-30 11:43:43,Food & Grocery,67,223,5,False,False,3,2,chocolate
2023-04-30 13:28:34,Food & Grocery,87,213,4,True,True,2,2,coffee
2023-04-30 15:13:25,"Films, TV, Music & Games",157,282,9,False,False,8,2,drama TV series
